Date,"1 Mo","2 Mo","3 Mo","6 Mo","1 Yr","2 Yr","3 Yr","5 Yr","7 Yr","10 Yr","20 Yr","30 Yr"
12/23/1991,,,3.87,4.01,4.13,4.79,5.17,6.00,6.51,6.88,,7.53
12/20/1991,,,3.84,3.98,4.11,4.80,5.20,6.02,6.59,6.97,,7.59
12/19/1991,,,4.15,4.29,4.39,5.05,5.40,6.19,6.73,7.11,,7.68
12/18/1991,,,4.23,4.35,4.44,5.11,5.46,6.30,6.78,7.19,,7.76
12/17/1991,,,4.22,4.32,4.38,5.02,5.39,6.24,6.75,7.18,,7.75
12/16/1991,,,4.25,4.34,4.42,5.06,5.44,6.28,6.78,7.21,,7.77
12/13/1991,,,4.26,4.33,4.43,5.09,5.46,6.30,6.79,7.22,,7.79
12/12/1991,,,4.26,4.32,4.42,5.06,5.43,6.23,6.74,7.19,,7.77
12/11/1991,,,4.26,4.32,4.46,5.04,5.44,6.26,6.76,7.22,,7.81
12/10/1991,,,4.32,4.36,4.47,5.07,5.48,6.25,6.75,7.21,,7.79
12/09/1991,,,4.28,4.33,4.44,5.09,5.48,6.23,6.75,7.22,,7.78
12/06/1991,,,4.36,4.38,4.53,5.19,5.58,6.31,6.81,7.26,,7.78
12/05/1991,,,4.43,4.48,4.60,5.22,5.60,6.30,6.78,7.21,,7.86
12/04/1991,,,4.43,4.47,4.59,5.22,5.59,6.27,6.74,7.17,,7.84
12/03/1991,,,4.48,4.53,4.64,5.29,5.67,6.39,6.86,7.28,,7.90
12/02/1991,,,4.51,4.56,4.68,5.33,5.71,6.43,6.91,7.32,,7.92
11/29/1991,,,4.47,4.57,4.69,5.38,5.76,6.48,6.99,7.38,,7.94
11/27/1991,,,4.51,4.62,4.74,5.43,5.80,6.53,7.03,7.42,,7.97
11/26/1991,,,4.52,4.63,4.75,5.45,5.81,6.53,7.04,7.42,,7.95
11/25/1991,,,4.55,4.68,4.78,5.50,5.86,6.61,7.06,7.45,,7.99
11/22/1991,,,4.55,4.67,4.75,5.49,5.82,6.56,7.02,7.44,,7.99
11/21/1991,,,4.56,4.68,4.77,5.50,5.82,6.54,6.99,7.39,,7.96
11/20/1991,,,4.62,4.73,4.83,5.52,5.84,6.56,7.01,7.38,,7.92
11/19/1991,,,4.66,4.74,4.84,5.50,5.83,6.55,6.99,7.37,,7.90
11/18/1991,,,4.71,4.82,4.89,5.55,5.88,6.57,6.98,7.33,,7.84
11/15/1991,,,4.72,4.81,4.89,5.54,5.88,6.58,6.99,7.33,,7.84
11/14/1991,,,4.76,4.86,4.95,5.60,5.93,6.62,7.02,7.35,,7.82
11/13/1991,,,4.76,4.89,5.02,5.65,6.00,6.69,7.08,7.41,,7.88
11/12/1991,,,4.77,4.89,4.98,5.65,5.97,6.65,7.05,7.37,,7.80
11/08/1991,,,4.75,4.88,4.96,5.63,5.96,6.66,7.08,7.41,,7.88
11/07/1991,,,4.76,4.88,4.96,5.62,5.95,6.65,7.08,7.43,,7.92
11/06/1991,,,4.76,4.89,4.98,5.63,5.97,6.72,7.16,7.51,,8.01
11/05/1991,,,4.90,5.01,5.07,5.70,6.04,6.79,7.21,7.56,,8.02
11/04/1991,,,4.88,4.99,5.02,5.63,6.03,6.74,7.18,7.50,,7.95
11/01/1991,,,4.89,4.98,5.03,5.65,6.02,6.71,7.16,7.48,,7.93
10/31/1991,,,4.96,5.03,5.10,5.70,6.06,6.74,7.15,7.47,,7.91
10/30/1991,,,4.98,5.07,5.13,5.73,6.12,6.77,7.18,7.48,,7.90
10/29/1991,,,5.03,5.13,5.19,5.78,6.14,6.80,7.19,7.51,,7.91
10/28/1991,,,5.09,5.20,5.29,5.88,6.24,6.91,7.32,7.65,,8.03
10/25/1991,,,5.11,5.25,5.32,5.93,6.28,6.96,7.36,7.68,,8.05
10/24/1991,,,5.12,5.25,5.32,5.93,6.25,6.91,7.33,7.65,,8.03
10/23/1991,,,5.19,5.33,5.42,6.01,6.35,7.00,7.37,7.69,,8.09
10/22/1991,,,5.21,5.35,5.44,6.02,6.33,6.99,7.35,7.67,,8.10
10/21/1991,,,5.19,5.34,5.43,5.99,6.30,6.95,7.30,7.62,,8.06
10/18/1991,,,5.18,5.28,5.39,5.95,6.24,6.88,7.22,7.53,,7.97
10/17/1991,,,5.18,5.28,5.38,5.93,6.25,6.90,7.24,7.55,,8.00
10/16/1991,,,5.12,5.22,5.27,5.86,6.17,6.79,7.15,7.45,,7.88
10/15/1991,,,5.13,5.24,5.28,5.85,6.17,6.81,7.16,7.46,,7.87
10/11/1991,,,5.14,5.23,5.33,5.91,6.22,6.84,7.19,7.49,,7.90
10/10/1991,,,5.18,5.29,5.40,5.98,6.30,6.93,7.30,7.58,,7.98
10/09/1991,,,5.16,5.28,5.36,5.93,6.23,6.87,7.24,7.51,,7.91
10/08/1991,,,5.17,5.29,5.35,5.89,6.19,6.82,7.20,7.43,,7.82
10/07/1991,,,5.18,5.30,5.35,5.93,6.20,6.81,7.18,7.40,,7.79
10/04/1991,,,5.17,5.29,5.35,5.91,6.20,6.81,7.18,7.39,,7.79
10/03/1991,,,5.19,5.33,5.39,5.98,6.25,6.88,7.26,7.47,,7.84
10/02/1991,,,5.24,5.37,5.43,5.99,6.29,6.90,7.28,7.47,,7.83
10/01/1991,,,5.25,5.35,5.42,5.99,6.26,6.90,7.27,7.45,,7.81
09/30/1991,,,5.26,5.34,5.42,5.99,6.28,6.92,7.29,7.47,,7.82
09/27/1991,,,5.28,5.36,5.43,6.02,6.31,6.95,7.31,7.49,,7.83
09/26/1991,,,5.28,5.40,5.47,6.05,6.35,7.03,7.38,7.56,,7.89
09/25/1991,,,5.33,5.45,5.53,6.12,6.42,7.06,7.40,7.58,,7.91
09/24/1991,,,5.33,5.46,5.54,6.11,6.42,7.09,7.38,7.56,,7.89
09/23/1991,,,5.37,5.47,5.54,6.17,6.42,7.09,7.38,7.55,,7.88
09/20/1991,,,5.35,5.47,5.55,6.18,6.44,7.09,7.40,7.57,,7.89
09/19/1991,,,5.36,5.48,5.59,6.20,6.47,7.10,7.43,7.61,,7.92
09/18/1991,,,5.34,5.45,5.56,6.18,6.48,7.10,7.43,7.62,,7.92
09/17/1991,,,5.35,5.46,5.56,6.18,6.50,7.10,7.43,7.62,,7.92
09/16/1991,,,5.34,5.44,5.55,6.17,6.50,7.11,7.44,7.63,,7.93
09/13/1991,,,5.31,5.42,5.53,6.18,6.51,7.13,7.48,7.66,,7.95
09/12/1991,,,5.38,5.47,5.56,6.20,6.53,7.15,7.52,7.67,,7.96
09/11/1991,,,5.42,5.50,5.61,6.23,6.58,7.21,7.56,7.74,,8.02
09/10/1991,,,5.40,5.49,5.61,6.21,6.58,7.20,7.55,7.73,,8.01
09/09/1991,,,5.44,5.53,5.61,6.23,6.58,7.20,7.56,7.73,,8.00
09/06/1991,,,5.45,5.56,5.65,6.26,6.62,7.24,7.60,7.76,,8.02
09/05/1991,,,5.48,5.61,5.71,6.31,6.67,7.32,7.67,7.83,,8.09
09/04/1991,,,5.49,5.61,5.71,6.31,6.67,7.31,7.66,7.81,,8.06
09/03/1991,,,5.51,5.61,5.72,6.33,6.67,7.32,7.66,7.81,,8.05
08/30/1991,,,5.49,5.60,5.72,6.36,6.68,7.34,7.67,7.82,,8.06
08/29/1991,,,5.43,5.53,5.65,6.25,6.59,7.24,7.58,7.74,,7.99
08/28/1991,,,5.46,5.56,5.68,6.30,6.65,7.32,7.65,7.82,,8.06
08/27/1991,,,5.55,5.68,5.80,6.41,6.76,7.42,7.74,7.89,,8.14
08/26/1991,,,5.58,5.72,5.85,6.48,6.81,7.44,7.75,7.91,,8.15
08/23/1991,,,5.56,5.71,5.82,6.46,6.78,7.39,7.71,7.88,,8.13
08/22/1991,,,5.47,5.56,5.66,6.27,6.65,7.25,7.61,7.78,,8.05
08/21/1991,,,5.44,5.52,5.63,6.27,6.65,7.27,7.63,7.80,,8.07
08/20/1991,,,5.26,5.35,5.48,6.17,6.58,7.24,7.61,7.81,,8.09
08/19/1991,,,5.27,5.43,5.52,6.24,6.63,7.31,7.65,7.83,,8.11
08/16/1991,,,5.42,5.54,5.65,6.31,6.69,7.33,7.66,7.84,,8.09
08/15/1991,,,5.46,5.59,5.67,6.33,6.73,7.37,7.68,7.84,,8.09
08/14/1991,,,5.45,5.60,5.70,6.37,6.75,7.37,7.66,7.82,,8.08
08/13/1991,,,5.45,5.64,5.80,6.48,6.84,7.46,7.76,7.91,,8.17
08/12/1991,,,5.48,5.62,5.80,6.49,6.85,7.49,7.80,7.95,,8.21
08/09/1991,,,5.48,5.62,5.80,6.49,6.86,7.51,7.82,7.98,,8.23
08/08/1991,,,5.54,5.66,5.82,6.52,6.90,7.53,7.84,7.98,,8.22
08/07/1991,,,5.55,5.69,5.85,6.54,6.90,7.51,7.80,7.93,,8.17
08/06/1991,,,5.58,5.72,5.91,6.57,6.91,7.54,7.82,7.97,,8.18
08/05/1991,,,5.68,5.84,6.04,6.69,7.05,7.62,7.89,8.04,,8.24
08/02/1991,,,5.63,5.82,6.04,6.69,7.06,7.62,7.90,8.06,,8.25
08/01/1991,,,5.72,5.94,6.23,6.84,7.22,7.78,8.05,8.20,,8.38
07/31/1991,,,5.70,5.93,6.19,6.81,7.21,7.77,8.03,8.20,,8.36
07/30/1991,,,5.73,5.95,6.23,6.84,7.27,7.81,8.06,8.21,,8.39
07/29/1991,,,5.75,5.96,6.21,6.82,7.28,7.81,8.06,8.20,,8.39
07/26/1991,,,5.76,5.96,6.24,6.85,7.30,7.82,8.06,8.20,,8.39
07/25/1991,,,5.76,5.98,6.29,6.87,7.31,7.81,8.06,8.20,,8.38
07/24/1991,,,5.75,5.97,6.28,6.88,7.33,7.86,8.10,8.24,,8.42
07/23/1991,,,5.76,6.01,6.33,6.94,7.41,7.96,8.17,8.31,,8.50
07/22/1991,,,5.76,6.02,6.31,6.91,7.39,7.92,8.15,8.28,,8.48
07/19/1991,,,5.76,5.99,6.28,6.89,7.37,7.91,8.15,8.28,,8.48
07/18/1991,,,5.77,6.01,6.34,6.91,7.42,7.95,8.17,8.31,,8.50
07/17/1991,,,5.79,6.03,6.35,6.94,7.39,7.94,8.17,8.30,,8.49
07/16/1991,,,5.76,5.99,6.32,6.90,7.35,7.91,8.14,8.27,,8.46
07/15/1991,,,5.75,5.96,6.29,6.88,7.37,7.90,8.13,8.26,,8.44
07/12/1991,,,5.72,5.94,6.26,6.88,7.36,7.90,8.13,8.26,,8.44
07/11/1991,,,5.74,5.96,6.27,6.92,7.42,7.95,8.17,8.30,,8.47
07/10/1991,,,5.75,5.96,6.28,6.97,7.47,8.00,8.23,8.35,,8.53
07/09/1991,,,5.76,5.97,6.31,7.00,7.46,8.02,8.27,8.36,,8.53
07/08/1991,,,5.75,5.94,6.36,7.00,7.48,8.00,8.25,8.34,,8.51
07/05/1991,,,5.76,5.97,6.40,7.04,7.48,8.01,8.23,8.34,,8.49
07/03/1991,,,5.73,5.96,6.39,6.97,7.40,7.92,8.15,8.26,,8.42
07/02/1991,,,5.75,5.99,6.41,7.00,7.41,7.95,8.18,8.27,,8.44
07/01/1991,,,5.76,5.99,6.38,6.97,7.39,7.93,8.17,8.26,,8.44
06/28/1991,,,5.71,5.95,6.32,6.90,7.33,7.90,8.14,8.24,,8.42
06/27/1991,,,5.73,6.00,6.35,7.00,7.43,7.97,8.21,8.32,,8.49
06/26/1991,,,5.73,6.02,6.38,7.01,7.46,7.98,8.23,8.33,,8.51
06/25/1991,,,5.75,6.03,6.39,7.04,7.45,7.99,8.22,8.33,,8.51
06/24/1991,,,5.75,6.04,6.38,6.96,7.45,7.98,8.21,8.33,,8.51
06/21/1991,,,5.75,6.02,6.37,6.94,7.41,7.95,8.20,8.32,,8.51
06/20/1991,,,5.74,6.00,6.34,6.87,7.36,7.91,8.17,8.30,,8.48
06/19/1991,,,5.74,6.02,6.37,6.95,7.41,7.97,8.21,8.33,,8.52
06/18/1991,,,5.80,6.06,6.41,7.00,7.45,7.97,8.20,8.32,,8.52
06/17/1991,,,5.78,6.08,6.38,7.02,7.43,7.96,8.19,8.30,,8.49
06/14/1991,,,5.77,6.05,6.37,7.02,7.43,7.94,8.17,8.29,,8.47
06/13/1991,,,5.76,6.08,6.40,7.08,7.47,8.00,8.24,8.34,,8.53
06/12/1991,,,5.73,6.07,6.43,7.08,7.48,8.02,8.25,8.36,,8.55
06/11/1991,,,5.74,6.05,6.39,6.99,7.42,7.96,8.19,8.29,,8.48
06/10/1991,,,5.77,6.04,6.40,7.01,7.42,7.95,8.19,8.29,,8.48
06/07/1991,,,5.74,6.01,6.39,6.98,7.43,7.96,8.18,8.29,,8.48
06/06/1991,,,5.74,5.98,6.29,6.86,7.31,7.89,8.12,8.23,,8.42
06/05/1991,,,5.76,6.00,6.28,6.83,7.26,7.84,8.07,8.19,,8.39
06/04/1991,,,5.74,5.98,6.26,6.79,7.22,7.80,8.02,8.14,,8.34
06/03/1991,,,5.79,6.00,6.27,6.79,7.21,7.80,8.01,8.14,,8.34
05/31/1991,,,5.71,5.94,6.16,6.68,7.10,7.69,7.92,8.06,,8.26
05/30/1991,,,5.62,5.87,6.13,6.60,7.03,7.63,7.89,8.02,,8.22
05/29/1991,,,5.62,5.87,6.11,6.61,7.06,7.66,7.92,8.07,,8.29
05/28/1991,,,5.59,5.87,6.12,6.66,7.07,7.66,7.93,8.07,,8.28
05/24/1991,,,5.57,5.88,6.11,6.69,7.10,7.68,7.97,8.10,,8.31
05/23/1991,,,5.57,5.88,6.13,6.74,7.10,7.71,7.96,8.10,,8.31
05/22/1991,,,5.63,5.91,6.15,6.77,7.10,7.72,7.95,8.06,,8.28
05/21/1991,,,5.67,5.92,6.18,6.84,7.13,7.74,7.95,8.06,,8.26
05/20/1991,,,5.63,5.88,6.20,6.86,7.16,7.78,7.98,8.10,,8.30
05/17/1991,,,5.57,5.83,6.16,6.86,7.14,7.77,7.98,8.08,,8.28
05/16/1991,,,5.57,5.84,6.15,6.84,7.12,7.77,7.99,8.12,,8.33
05/15/1991,,,5.62,5.86,6.13,6.84,7.12,7.77,8.02,8.13,,8.34
05/14/1991,,,5.66,5.88,6.12,6.86,7.13,7.78,8.02,8.14,,8.36
05/13/1991,,,5.65,5.86,6.11,6.84,7.13,7.72,7.96,8.07,,8.27
05/10/1991,,,5.65,5.88,6.13,6.87,7.17,7.76,8.00,8.12,,8.33
05/09/1991,,,5.65,5.89,6.13,6.84,7.12,7.68,7.92,8.02,,8.21
05/08/1991,,,5.67,5.90,6.14,6.84,7.12,7.68,7.92,8.04,,8.24
05/07/1991,,,5.67,5.91,6.15,6.82,7.10,7.67,7.92,8.06,,8.24
05/06/1991,,,5.64,5.85,6.11,6.82,7.16,7.67,7.91,8.05,,8.23
05/03/1991,,,5.64,5.83,6.10,6.80,7.16,7.67,7.91,8.04,,8.22
05/02/1991,,,5.63,5.82,6.06,6.76,7.11,7.59,7.84,7.97,,8.14
05/01/1991,,,5.71,5.84,6.09,6.80,7.14,7.63,7.87,8.01,,8.18
04/30/1991,,,5.68,5.83,6.06,6.80,7.15,7.63,7.88,8.02,,8.20
04/29/1991,,,5.77,5.98,6.22,6.90,7.22,7.70,7.93,8.07,,8.23
04/26/1991,,,5.79,5.99,6.21,6.89,7.23,7.68,7.93,8.06,,8.22
04/25/1991,,,5.78,5.96,6.19,6.93,7.22,7.70,7.95,8.07,,8.24
04/24/1991,,,5.84,5.99,6.23,6.95,7.25,7.73,7.93,8.06,,8.22
04/23/1991,,,5.89,6.03,6.28,7.05,7.28,7.78,7.99,8.12,,8.28
04/22/1991,,,5.87,6.01,6.32,7.07,7.29,7.83,8.02,8.15,,8.30
04/19/1991,,,5.93,6.04,6.31,7.03,7.27,7.80,7.99,8.10,,8.24
04/18/1991,,,5.84,5.98,6.34,6.99,7.24,7.74,7.92,8.02,,8.18
04/17/1991,,,5.73,5.89,6.20,6.90,7.17,7.64,7.83,7.95,,8.11
04/16/1991,,,5.79,5.95,6.23,6.92,7.20,7.66,7.85,7.97,,8.13
04/15/1991,,,5.77,5.96,6.22,6.90,7.17,7.64,7.84,7.95,,8.12
04/12/1991,,,5.68,5.89,6.14,6.88,7.18,7.64,7.86,7.98,,8.16
04/11/1991,,,5.74,5.91,6.23,6.95,7.25,7.74,7.97,8.09,,8.27
04/10/1991,,,5.79,5.97,6.28,7.02,7.31,7.75,7.98,8.10,,8.27
04/09/1991,,,5.79,5.95,6.23,6.94,7.23,7.68,7.93,8.03,,8.20
04/08/1991,,,5.83,5.97,6.21,6.91,7.21,7.63,7.88,7.98,,8.16
04/05/1991,,,5.89,6.01,6.24,6.92,7.20,7.65,7.89,7.99,,8.18
04/04/1991,,,5.92,6.03,6.24,6.94,7.22,7.67,7.90,8.00,,8.19
04/03/1991,,,5.95,6.06,6.28,6.99,7.27,7.71,7.94,8.05,,8.24
04/02/1991,,,5.95,6.05,6.26,6.97,7.24,7.68,7.92,8.03,,8.22
04/01/1991,,,5.94,6.04,6.27,7.01,7.30,7.74,7.97,8.07,,8.25
03/28/1991,,,5.92,6.05,6.28,7.02,7.30,7.73,7.96,8.05,,8.24
03/27/1991,,,5.99,6.08,6.33,7.07,7.36,7.76,7.99,8.08,,8.26
03/26/1991,,,6.05,6.14,6.39,7.16,7.40,7.84,8.04,8.13,,8.31
03/25/1991,,,6.07,6.17,6.35,7.14,7.39,7.83,8.03,8.13,,8.32
03/22/1991,,,6.06,6.16,6.37,7.13,7.39,7.82,8.03,8.13,,8.33
03/21/1991,,,6.06,6.15,6.39,7.13,7.40,7.82,8.04,8.16,,8.34
03/20/1991,,,6.07,6.18,6.44,7.20,7.46,7.88,8.09,8.20,,8.37
03/19/1991,,,6.08,6.23,6.48,7.22,7.48,7.93,8.14,8.25,,8.42
03/18/1991,,,6.03,6.13,6.36,7.09,7.35,7.79,8.04,8.15,,8.34
03/15/1991,,,5.98,6.10,6.30,7.01,7.26,7.73,7.98,8.10,,8.30
03/14/1991,,,5.94,6.04,6.26,6.95,7.19,7.64,7.90,8.02,,8.20
03/13/1991,,,6.02,6.12,6.30,7.00,7.23,7.67,7.91,8.02,,8.20
03/12/1991,,,6.05,6.19,6.38,7.07,7.33,7.74,7.98,8.09,,8.26
03/11/1991,,,6.08,6.21,6.37,7.05,7.30,7.71,7.94,8.06,,8.23
03/08/1991,,,6.16,6.25,6.41,7.08,7.35,7.77,8.01,8.13,,8.30
03/07/1991,,,6.27,6.36,6.50,7.12,7.34,7.73,7.97,8.07,,8.23
03/06/1991,,,6.28,6.35,6.50,7.15,7.38,7.77,8.01,8.11,,8.29
03/05/1991,,,6.25,6.32,6.48,7.13,7.35,7.73,7.98,8.08,,8.25
03/04/1991,,,6.24,6.36,6.51,7.16,7.40,7.77,8.01,8.12,,8.29
03/01/1991,,,6.27,6.38,6.52,7.18,7.41,7.78,8.00,8.12,,8.28
02/28/1991,,,6.22,6.32,6.41,7.04,7.26,7.66,7.89,8.02,,8.19
02/27/1991,,,6.21,6.28,6.36,7.02,7.25,7.64,7.87,7.98,,8.15
02/26/1991,,,6.22,6.30,6.37,7.00,7.24,7.62,7.85,7.96,,8.14
02/25/1991,,,6.16,6.25,6.33,6.99,7.20,7.57,7.79,7.91,,8.05
02/22/1991,,,6.12,6.23,6.33,6.98,7.21,7.57,7.82,7.91,,8.07
02/21/1991,,,6.09,6.17,6.29,6.90,7.13,7.51,7.77,7.88,,8.04
02/20/1991,,,6.11,6.19,6.28,6.87,7.08,7.49,7.73,7.84,,8.02
02/19/1991,,,6.13,6.20,6.30,6.87,7.07,7.46,7.70,7.80,,7.99
02/15/1991,,,6.08,6.16,6.24,6.82,7.02,7.41,7.67,7.78,,7.97
02/14/1991,,,6.02,6.10,6.19,6.77,6.98,7.38,7.67,7.80,,7.99
02/13/1991,,,6.03,6.13,6.21,6.78,6.98,7.39,7.66,7.78,,7.97
02/12/1991,,,6.02,6.13,6.18,6.78,6.97,7.39,7.66,7.78,,7.96
02/11/1991,,,6.05,6.13,6.18,6.78,6.95,7.39,7.65,7.78,,7.97
02/08/1991,,,6.09,6.15,6.21,6.80,6.99,7.40,7.66,7.77,,7.95
02/07/1991,,,6.11,6.15,6.23,6.80,7.00,7.42,7.70,7.82,,8.01
02/06/1991,,,6.08,6.14,6.22,6.82,6.99,7.40,7.68,7.79,,8.02
02/05/1991,,,6.15,6.20,6.23,6.80,6.98,7.40,7.68,7.85,,8.02
02/04/1991,,,6.15,6.23,6.24,6.82,7.07,7.43,7.72,7.88,,8.05
02/01/1991,,,6.17,6.24,6.27,6.83,7.10,7.45,7.75,7.91,,8.09
01/31/1991,,,6.37,6.49,6.51,7.05,7.30,7.62,7.89,8.03,,8.21
01/30/1991,,,6.39,6.53,6.56,7.07,7.34,7.64,7.90,8.05,,8.23
01/29/1991,,,6.41,6.55,6.59,7.10,7.35,7.64,7.90,8.03,,8.20
01/28/1991,,,6.44,6.55,6.64,7.12,7.38,7.67,7.93,8.06,,8.23
01/25/1991,,,6.35,6.52,6.61,7.10,7.36,7.67,7.93,8.06,,8.24
01/24/1991,,,6.31,6.47,6.54,7.04,7.32,7.61,7.88,8.00,,8.18
01/23/1991,,,6.32,6.49,6.59,7.08,7.36,7.67,7.91,8.04,,8.21
01/22/1991,,,6.24,6.48,6.59,7.13,7.37,7.70,7.94,8.07,,8.23
01/18/1991,,,6.24,6.51,6.61,7.14,7.38,7.68,7.92,8.03,,8.17
01/17/1991,,,6.30,6.56,6.66,7.19,7.42,7.71,7.93,8.05,,8.18
01/16/1991,,,6.22,6.46,6.61,7.21,7.47,7.83,8.09,8.24,,8.40
01/15/1991,,,6.23,6.44,6.60,7.16,7.43,7.79,8.07,8.22,,8.41
01/14/1991,,,6.24,6.47,6.60,7.18,7.44,7.82,8.09,8.23,,8.41
01/11/1991,,,6.34,6.55,6.62,7.14,7.40,7.79,8.06,8.20,,8.39
01/10/1991,,,6.40,6.57,6.64,7.14,7.39,7.76,8.02,8.16,,8.37
01/09/1991,,,6.44,6.61,6.68,7.10,7.46,7.81,8.12,8.25,,8.46
01/08/1991,,,6.64,6.74,6.75,7.15,7.39,7.74,8.06,8.16,,8.37
01/07/1991,,,6.71,6.84,6.84,7.20,7.43,7.75,8.04,8.13,,8.32
01/04/1991,,,6.73,6.82,6.83,7.17,7.37,7.65,7.94,8.02,,8.20
01/03/1991,,,6.64,6.71,6.72,7.08,7.27,7.56,7.86,7.93,,8.11
01/02/1991,,,6.66,6.73,6.74,7.08,7.30,7.59,7.90,7.97,,8.14
12/31/1990,,,6.63,6.73,6.82,7.15,7.40,7.68,8.00,8.08,,8.26
12/28/1990,,,6.64,6.85,6.91,7.25,7.48,7.78,8.08,8.14,,8.31
12/27/1990,,,6.67,6.91,6.94,7.25,7.46,7.75,8.03,8.11,,8.25
12/26/1990,,,6.68,6.91,6.94,7.27,7.50,7.78,8.07,8.15,,8.30
12/24/1990,,,6.73,6.95,6.99,7.35,7.53,7.84,8.12,8.20,,8.36
12/21/1990,,,6.79,6.94,6.95,7.30,7.46,7.75,8.03,8.11,,8.28
12/20/1990,,,6.75,6.87,6.90,7.25,7.41,7.67,7.96,8.05,,8.22
12/19/1990,,,6.83,6.91,6.89,7.21,7.37,7.64,7.92,8.00,,8.19
12/18/1990,,,6.94,7.05,7.02,7.28,7.40,7.67,7.93,7.99,,8.15
12/17/1990,,,7.02,7.07,7.06,7.31,7.45,7.71,7.96,8.02,,8.18
12/14/1990,,,7.06,7.08,7.09,7.35,7.47,7.74,7.97,8.05,,8.20
12/13/1990,,,7.05,7.04,7.11,7.31,7.42,7.68,7.91,7.98,,8.14
12/12/1990,,,7.00,7.00,7.03,7.22,7.33,7.59,7.84,7.91,,8.07
12/11/1990,,,7.06,7.06,7.07,7.26,7.38,7.60,7.87,7.94,,8.10
12/10/1990,,,7.07,7.04,7.10,7.28,7.40,7.63,7.91,7.98,,8.14
12/07/1990,,,7.10,7.08,7.12,7.33,7.45,7.67,7.96,8.03,,8.19
12/06/1990,,,7.22,7.23,7.27,7.48,7.60,7.82,8.11,8.18,,8.35
12/05/1990,,,7.23,7.21,7.24,7.46,7.58,7.82,8.09,8.16,,8.32
12/04/1990,,,7.24,7.23,7.25,7.46,7.58,7.83,8.11,8.20,,8.37
12/03/1990,,,7.28,7.37,7.31,7.51,7.65,7.88,8.14,8.22,,8.36
11/30/1990,,,7.24,7.36,7.31,7.53,7.67,7.91,8.18,8.26,,8.40
11/29/1990,,,7.26,7.38,7.34,7.58,7.72,7.96,8.23,8.32,,8.47
11/28/1990,,,7.29,7.38,7.34,7.56,7.71,7.94,8.22,8.30,,8.46
11/27/1990,,,7.27,7.34,7.28,7.50,7.66,7.94,8.18,8.28,,8.44
11/26/1990,,,7.26,7.33,7.24,7.55,7.65,7.92,8.17,8.27,,8.42
11/23/1990,,,7.25,7.32,7.23,7.53,7.63,7.92,8.16,8.28,,8.44
11/21/1990,,,7.27,7.37,7.26,7.55,7.66,7.92,8.16,8.27,,8.44
11/20/1990,,,7.32,7.42,7.34,7.62,7.72,7.98,8.21,8.31,,8.47
11/19/1990,,,7.33,7.43,7.33,7.62,7.73,8.01,8.24,8.35,,8.51
11/16/1990,,,7.31,7.37,7.27,7.58,7.69,7.96,8.20,8.30,,8.46
11/15/1990,,,7.32,7.40,7.32,7.60,7.71,8.01,8.26,8.37,,8.53
11/14/1990,,,7.30,7.38,7.31,7.58,7.70,8.01,8.25,8.36,,8.51
11/13/1990,,,7.27,7.39,7.30,7.60,7.70,8.01,8.26,8.37,,8.52
11/09/1990,,,7.27,7.39,7.33,7.61,7.75,8.10,8.36,8.49,,8.63
11/08/1990,,,7.32,7.42,7.35,7.67,7.82,8.18,8.44,8.58,,8.73
11/07/1990,,,7.32,7.43,7.36,7.67,7.82,8.16,8.44,8.57,,8.71
11/06/1990,,,7.31,7.42,7.36,7.65,7.80,8.11,8.37,8.52,,8.64
11/05/1990,,,7.31,7.39,7.33,7.63,7.84,8.10,8.36,8.50,,8.63
11/02/1990,,,7.31,7.40,7.35,7.68,7.88,8.16,8.42,8.57,,8.70
11/01/1990,,,7.28,7.38,7.32,7.68,7.88,8.15,8.42,8.57,,8.70
10/31/1990,,,7.34,7.46,7.43,7.77,7.97,8.24,8.50,8.65,,8.78
10/30/1990,,,7.37,7.51,7.48,7.79,8.02,8.28,8.56,8.70,,8.83
10/29/1990,,,7.38,7.48,7.48,7.82,8.01,8.27,8.54,8.70,,8.84
10/26/1990,,,7.36,7.45,7.46,7.80,7.97,8.23,8.48,8.63,,8.76
10/25/1990,,,7.41,7.51,7.46,7.80,7.97,8.21,8.47,8.62,,8.74
10/24/1990,,,7.46,7.53,7.52,7.84,8.00,8.26,8.52,8.66,,8.79
10/23/1990,,,7.45,7.53,7.52,7.84,8.00,8.25,8.51,8.65,,8.79
10/22/1990,,,7.47,7.55,7.53,7.85,8.03,8.25,8.50,8.63,,8.76
10/19/1990,,,7.48,7.56,7.55,7.85,8.02,8.25,8.49,8.62,,8.75
10/18/1990,,,7.49,7.57,7.59,7.91,8.08,8.32,8.59,8.71,,8.85
10/17/1990,,,7.44,7.59,7.60,7.92,8.12,8.37,8.63,8.76,,8.89
10/16/1990,,,7.39,7.58,7.58,7.92,8.13,8.39,8.66,8.79,,8.94
10/15/1990,,,7.40,7.56,7.58,7.92,8.13,8.39,8.67,8.80,,8.95
10/12/1990,,,7.37,7.52,7.59,7.94,8.16,8.44,8.70,8.84,,8.98
10/11/1990,,,7.35,7.51,7.60,7.99,8.22,8.51,8.79,8.92,,9.08
10/10/1990,,,7.44,7.60,7.64,7.99,8.19,8.49,8.78,8.89,,9.03
10/09/1990,,,7.41,7.58,7.64,7.94,8.14,8.43,8.72,8.83,,8.98
