0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
2080,996,2498,2209,101,318,432,132,2579,792,1616,2171,1749,807,328,2209,1757,179,1454,1708,21,2239,2714,2209,2027,509,2209,883,1743,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,730,372,361,610,606,561,1231,2408,1037,2714,1513,2209,1172,1256,1014,2171,2209,1250,2472,179,2171,1236,1599,791,754,2209,1415,538,2564,977,2196,1810,345,1708,1496,2714,229,200,2209,1281,2662,2474,1316,17,1454,1239,610,1394,1708,2724,534,500,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,1281,528,321,2781,610,581,328,2056,2379,2704,1516,79,1813,2475,2307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,726,15,610,754,2209,416,2773,2209,1185,318,2269,2040,575,1234,1708,2056,2379,2704,636,2392,610,469,1172,143,1234,1708,2306,1318,2562,1286,1454,573,1708,1231,197,1066,1690,1810,1708,2724,534,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,2586,1481,610,2056,2165,469,2209,2040,318,1375,1036,1454,731,567,1236,1830,298,610,1231,203,2714,2377,1387,1241,2171,1236,1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,1777,1826,1454,730,1213,697,2044,224,2475,1653,2160,2314,2160,1251,681,1264,318,2209,2465,318,1620,1454,2209,902,318,2209,46,867,1783,2226,1616,2171,581,328,2209,1757,179,1454,1775,2071,1708,2171,1389,2307,1611,750,1739,1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,2050,2628,469,1576,567,1891,2209,1116,318,895,1352,211,443,2157,2496,1454,57,1849,469,1299,974,726,866,2714,758,606,1093,1985,2323,2529,2171,218,2722,2714,258,1026,2040,2714,949,895,2496,2323,1443,846,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,1708,235,894,200,2475,1316,17,2209,730,684,2779,2714,1955,1708,340,2655,2662,2474,2171,1873,791,79,610,1708,641,2662,2474,509,791,1454,1394,1708,2724,920,500,599,1437,2662,2474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1779,1774,10,1186,2141,2714,161,469,2547,2103,567,2734,1512,218,1080,21,1236,2587,2573,2171,1998,66,892,2339,1968,2514,137,946,1528,2115,1786,1454,636,766,2171,2843,2769,318,1455,2269,1808,717,1454,892,2496,1454,1236,2145,2807,2714,258,377,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,958,2209,1775,2071,2231,2116,2615,381,1209,1526,469,195,1731,1822,1821,1047,1149,469,1775,2269,2040,1234,2116,1708,534,1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,1469,469,271,2056,2606,2714,809,667,631,383,344,318,2501,1352,1454,892,673,1454,2386,344,350,224,2209,1774,610,2595,2359,1172,1016,318,279,581,328,2262,610,1047,1680,2748,2473,1332,920,2720,2171,1236,1599,992,318,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,2209,2184,1749,1323,1087,1818,1141,1454,556,2056,1455,1611,1093,1286,2070,1454,615,2040,2581,2714,2408,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,218,1080,2781,610,1028,1454,2071,2296,567,2228,2481,469,1827,1828,1080,2395,2714,895,1028,2296,1454,1352,1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,2402,469,2209,416,1731,318,693,318,2344,2339,610,2056,2822,420,2385,469,2209,1554,136,318,1364,726,1382,1873,318,2209,1116,443,859,318,2209,625,2155,469,1608,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,2386,143,1047,1417,1437,1873,2437,318,1172,1774,1454,102,347,315,445,2642,1143,224,1830,2524,1437,981,2171,1236,791,2171,2209,351,318,581,1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2194,1146,2454,534,1659,1345,2426,2222,1654,2209,760,2171,1708,1236,497,318,2454,1347,2209,2222,2714,2209,760,2171,1708,21,1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,1004,2124,610,113,224,2475,2048,472,2209,2222,567,2595,1958,2691,469,2209,162,318,895,1893,2296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2416,469,2260,1454,2040,426,534,2778,469,195,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,43,1231,1899,2339,610,567,1548,2714,1166,2209,328,318,573,218,602,1241,1454,1236,2188,1219,318,2152,510,974,610,1332,2827,2714,2368,2051,443,711,271,820,1526,2209,1044,351,318,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,170,2071,2178,469,2209,2549,749,1187,2209,992,1269,1408,975,1096,469,1567,2278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,2386,143,2209,730,346,610,2473,1916,2306,2408,2012,1437,1236,107,610,1231,561,2408,2679,66,2124,610,606,1231,2100,2714,2064,469,581,766,21,1445,2714,166,2579,1799,2714,1513,2071,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,318,2386,213,2748,536,726,1974,1512,1044,2272,351,469,2209,271,2171,1840,1454,1279,1128,2714,127,119,1575,2472,1437,1236,791,318,1105,469,1910,2641,2200,1454,2438,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,1826,1454,730,1213,697,2044,224,2475,1653,2160,2314,2160,1251,1547,1264,318,2209,2465,318,1620,1454,2209,902,318,2209,578,867,1783,2226,1616,2171,581,328,2209,1757,179,1454,1775,2071,1708,2171,1389,2307,1611,750,1739,1441,1454,509,1236,2255,1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,1261,1770,1685,2714,1513,1236,1938,1680,2412,318,2748,2473,2209,730,684,1004,121,892,22,630,2048,2507,318,1352,1575,2647,4,318,1708,2296,1454,1708,2724,1454,558,443,2701,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,1004,749,63,610,2209,195,1788,2056,549,2335,1019,2714,797,621,1026,2590,2171,2209,429,561,2640,318,581,328,1454,1708,469,2355,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,1047,1149,469,2746,581,1931,1231,688,2368,443,312,469,2209,2092,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,2454,15,610,2209,814,475,712,318,1055,2071,1708,2096,1512,2209,867,1783,1816,318,1636,2056,662,2166,2662,2474,753,647,2209,1487,610,2209,195,1286,558,443,1708,684,78,2766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1781,469,2209,2040,318,2269,892,2578,1454,1493,2646,21,500,21,523,1611,1873,218,1080,610,1269,2496,567,1807,1125,629,1739,2714,2040,2262,610,2209,2422,469,1708,2056,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,195,22,443,1708,726,2567,21,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,63,610,643,1231,203,2714,938,2440,1708,4,1454,1595,581,1454,2701,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2209,16,271,2171,2184,2688,1496,2714,2408,279,1454,856,1082,946,567,895,2209,351,318,1775,1241,723,2714,426,2728,1454,1082,2171,2514,1241,567,2595,1093,935,469,1047,1348,318,218,432,1454,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2598,298,2498,21,561,2714,676,1236,591,1346,443,2209,328,318,581,1931,726,2209,65,318,1873,1995,469,2642,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2147,469,2209,1785,318,2391,1236,1068,318,2400,328,318,2209,2840,606,1231,2408,2720,2714,707,1538,1079,2718,318,1157,1269,1708,567,2714,2297,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2732,2209,2746,646,42,318,2209,2840,1047,361,472,318,581,2647,916,1231,1824,272,2714,1749,420,2385,1034,2209,1228,791,2481,2646,567,1548,2714,1961,1566,469,133,2714,2209,351,318,1608,581,1931,1454,2209,601,318,2209,2613,1454,443,963,2209,1258,1087,197,1231,549,2408,417,1749,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2732,2209,892,1951,630,1236,584,1070,2209,2371,318,2392,2188,2186,443,2209,2715,318,2209,730,1526,726,2380,2209,2765,1584,1449,2714,2209,1594,610,2748,2473,726,561,2714,2100,2714,775,469,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,429,2454,63,610,2302,2209,853,318,736,318,1579,2723,610,1832,648,726,1546,2209,1844,318,2209,2688,1087,726,561,2714,203,2714,987,2716,443,581,1931,1739,429,318,2475,612,2255,1526,563,1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,328,2728,2525,1526,610,318,2169,469,738,469,2715,2769,318,724,2138,318,594,791,259,21,627,562,1026,2349,443,1102,1611,1211,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,2209,2222,2714,2209,546,2171,581,1931,492,2714,2209,2426,2209,2222,2714,2209,1708,1536,567,1004,2498,21,1196,1236,1436,2505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894,2724,610,631,2581,1512,1063,2507,1454,1760,1339,2714,2408,2388,1957,2323,113,2714,426,2278,1236,54,567,2713,2209,2339,1319,2407,2071,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,285,734,328,2728,2448,469,2821,754,1236,279,792,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,2475,325,1542,1379,2209,1839,649,469,2269,2040,1454,2764,2040,318,1282,2646,1454,1873,2454,2395,1930,610,1512,1873,2507,2209,429,195,250,1708,558,2056,430,1236,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,1889,2293,1194,726,1373,2714,426,2311,469,2373,210,224,1236,2050,1627,469,2209,1590,318,2055,414,1373,1148,21,1125,917,1611,1701,580,2714,1656,692,1454,224,2293,649,469,2209,1381,774,318,1923,1454,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,1356,1496,221,2295,230,1194,1454,2071,1500,2209,730,1180,610,1236,1938,1680,2412,318,2748,2473,684,920,1037,2171,1236,1599,791,754,2209,1415,538,2564,977,1454,2209,581,312,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,730,1819,9,2714,1236,2544,318,2209,581,1454,2701,760,1454,2209,745,318,2748,2473,509,2209,51,992,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,2653,318,2209,2369,982,2732,963,2701,2647,469,2209,2092,2120,534,1113,318,328,469,581,1931,1454,1194,2080,1548,2216,318,2209,1250,2472,179,726,2249,668,469,2209,1685,229,2020,443,1394,1724,805,2517,2407,789,2438,2040,2615,1642,2200,686,527,1454,2209,2746,1953,2499,318,2209,2613,726,1086,2383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2112,2040,567,591,2006,469,133,2714,668,1937,271,1454,1234,2071,1708,534,2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,1052,2701,974,567,2498,21,500,2471,2714,1356,2368,57,351,469,581,1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,811,726,1047,1214,173,1376,2209,1351,581,465,1454,2209,625,1774,1409,2209,1892,318,1178,2714,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,1331,2714,2209,1250,1087,1241,851,2714,2751,2307,2004,2364,2672,2581,561,2714,794,1454,1250,137,573,1231,197,2408,2029,2525,272,2714,706,271,751,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,1331,2714,2209,760,2171,1708,1264,449,2714,1030,2508,318,1807,1341,1352,974,1454,2714,2199,1454,1641,523,318,1209,775,469,1352,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,1026,2544,318,1708,161,2454,2124,610,558,443,573,1454,1234,1055,1708,2679,443,1236,1407,621,848,2056,1496,2714,229,200,2209,1281,2397,2662,2474,2828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,224,2209,1757,179,361,2714,1627,381,2632,2209,1612,318,750,1454,2714,2824,1438,1084,469,1046,2209,996,2595,1548,1234,1055,1708,2714,24,231,509,2209,546,992,2209,1093,1286,558,443,1866,211,1140,2262,610,2531,1236,192,1332,1883,2408,469,2492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,2209,2222,2714,2209,546,2171,1749,807,328,567,2498,21,492,1236,1086,2714,2209,2426,2196,2769,2209,2840,726,549,500,2471,2714,2270,1450,440,1511,2209,1256,2171,2209,1250,2472,179,726,1437,2579,2497,668,1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2147,2701,1499,2722,2056,1883,56,2421,569,1821,2118,1575,161,2209,271,2171,551,2617,2581,2714,426,2062,1454,2209,429,195,398,469,556,1194,726,561,2714,203,2171,1236,1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,195,2824,469,2118,2640,2056,1465,1873,950,1454,538,1931,66,2209,101,318,2209,1394,2093,318,668,2640,443,2688,271,534,1546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,271,1454,797,668,1036,2040,567,1319,2407,1775,2071,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2209,216,318,1288,2071,1708,726,1236,74,1541,1264,567,1659,610,2209,1674,224,2570,830,1332,549,2403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,2209,2184,1749,1323,1087,1818,1141,2040,1454,556,2056,1704,1897,318,1482,469,1146,2509,1454,567,1288,789,469,857,66,1236,1164,2642,318,1579,61,2723,1496,2714,1193,2036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,1264,2124,2209,1393,318,678,1044,22,610,2306,971,2452,2209,177,318,2209,760,2171,581,1931,1454,1708,21,500,21,2209,1886,2171,1044,2473,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,978,2454,1095,610,1307,2209,1281,65,610,1581,1785,2640,567,561,2714,1318,752,1286,2171,1873,791,2306,2408,1914,2769,606,2306,2827,2714,1540,318,1394,1785,2640,210,224,2209,2216,318,2748,2473,610,1857,1347,21,429,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,1241,430,381,2632,2209,2146,136,1534,2209,895,1757,179,1454,2586,2701,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1528,1236,2824,469,2209,2067,318,218,2514,1236,195,1961,469,1682,1454,40,318,348,2514,1994,625,2628,469,1576,610,1573,2395,2714,188,846,1076,221,469,102,218,963,70,1454,562,2514,2796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,2209,2777,318,2209,2544,2209,730,1051,2714,2198,1454,2548,2209,867,1783,1816,318,2513,2052,1922,606,726,1367,2639,2714,357,1003,469,2209,320,469,1823,224,2209,784,1608,2473,2521,2047,224,2579,2398,2208,2209,867,1238,819,730,5,2748,1454,2701,2647,610,684,2800,230,1194,1454,2071,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,72,546,2171,1234,1055,2071,1708,2475,2307,726,1401,2407,1236,1086,469,133,2714,195,1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2169,650,469,1123,2481,21,915,259,313,1026,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,2820,1788,2171,1993,2262,610,2209,1092,318,2209,621,469,420,2385,2714,1749,807,328,469,2209,1554,136,1231,2408,2541,2525,99,1526,2209,658,318,2298,2662,547,2503,469,2209,356,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461,1788,2262,610,328,318,1387,1241,2056,421,1611,2579,1516,2030,107,1511,218,1344,602,1496,2714,156,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2738,2628,2056,2379,1660,443,2027,469,195,1731,1454,2209,1757,179,2056,534,1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,1910,2641,2321,646,300,527,469,2009,21,1236,594,1627,469,2385,318,1994,1454,1499,2368,1526,1657,1236,1479,1627,469,2646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,1590,318,2454,2124,610,1496,1333,1757,2318,224,594,989,318,2617,1698,1093,1685,2286,318,1757,1231,2827,2714,1047,146,318,2617,1737,610,1231,426,1450,2267,2171,1186,2617,1454,2171,2209,1107,2152,853,318,1178,469,2209,2255,1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,2454,749,1347,2386,1436,2296,443,1708,176,2714,794,626,2307,224,1030,2372,318,842,1643,1293,931,1454,2644,581,1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
